date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:39	31843/31843	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:33%20GMT	http://localhost/blogs/iLatish/something-at-stake/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/something-at-stake/index.html	(from http://localhost/blogs/iLatish/)
18:17:40	3605/3605	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:47:39%20GMT	http://localhost/blogs/iLatish/wp-json/wp/v2/posts/159	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/wp/v2/posts/159.json	(from http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/)
18:17:40	2238/2238	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202023%2012:47:40%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fmy-customized-aquarium-top-filter-setup%2F	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embeda5e0.json	(from http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/)
18:17:49	32571/32571	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:41%20GMT	http://localhost/blogs/iLatish/misleading-ad-about-hp-laptop-upgrade/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/misleading-ad-about-hp-laptop-upgrade/index.html	(from http://localhost/blogs/iLatish/)
18:17:49	33386/33386	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:41%20GMT	http://localhost/blogs/iLatish/instant-gratification-and-genxyz/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/instant-gratification-and-genxyz/index.html	(from http://localhost/blogs/iLatish/)
18:17:49	31974/31974	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:41%20GMT	http://localhost/blogs/iLatish/andriod-future-versions/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/andriod-future-versions/index.html	(from http://localhost/blogs/iLatish/)
18:17:51	45226/45226	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:41%20GMT	http://localhost/blogs/iLatish/page/2/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/page/2/index.html	(from http://localhost/blogs/iLatish/)
18:17:51	762/762	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/solving-a-problem/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/solving-a-problem/feed/index.html	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:17:51	2390/2390	---MC-	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202023%2012:47:49%20GMT	http://localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fmy-customized-aquarium-top-filter-setup%2F&format=xml	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-json/oembed/1.0/embed1cd1	(from http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/)
18:17:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:47:51%20GMT	http://localhost/blogs/iLatish/?p=173	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indexec4a.html	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:17:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:47:52%20GMT	http://localhost/blogs/iLatish/?p=169	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indexff23.html	(from http://localhost/blogs/iLatish/balance/)
18:17:54	732/732	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/balance/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/balance/feed/index.html	(from http://localhost/blogs/iLatish/balance/)
18:17:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:47:54%20GMT	http://localhost/blogs/iLatish/?p=166	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/index8e01.html	(from http://localhost/blogs/iLatish/pathi-patni-aur-woh-reloaded/)
18:17:55	814/814	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/pathi-patni-aur-woh-reloaded/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/pathi-patni-aur-woh-reloaded/feed/index.html	(from http://localhost/blogs/iLatish/pathi-patni-aur-woh-reloaded/)
18:17:56	46358/46358	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:50%20GMT	http://localhost/blogs/iLatish/page/6/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/page/6/index.html	(from http://localhost/blogs/iLatish/)
18:17:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:47:56%20GMT	http://localhost/blogs/iLatish/?p=164	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/index7760.html	(from http://localhost/blogs/iLatish/religion/)
18:17:57	735/735	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/religion/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/religion/feed/index.html	(from http://localhost/blogs/iLatish/religion/)
18:17:58	51350/51350	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:52%20GMT	http://localhost/blogs/iLatish/author/latish/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/author/latish/index.html	(from http://localhost/blogs/iLatish/solving-a-problem/)
18:17:58	828/828	---MC-	200	added ('OK')	application/rss+xml	etag:%2253294fd8f3f8de8e34a04c4c07b20d69%22	http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/feed/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/feed/index.html	(from http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/)
18:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:47:58%20GMT	http://localhost/blogs/iLatish/?p=159	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indexb950.html	(from http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/)
18:18:03	33736/33736	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:58%20GMT	http://localhost/blogs/iLatish/if-some-companies-sold-bhelpuri/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/if-some-companies-sold-bhelpuri/index.html	(from http://localhost/blogs/iLatish/2013/09/)
18:18:05	32143/32143	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:59%20GMT	http://localhost/blogs/iLatish/god-and-the-queues/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/god-and-the-queues/index.html	(from http://localhost/blogs/iLatish/2012/04/)
18:18:05	29777/29777	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:59%20GMT	http://localhost/blogs/iLatish/pati-patni-aur-woh/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/pati-patni-aur-woh/index.html	(from http://localhost/blogs/iLatish/2013/02/)
18:18:05	32158/32158	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:47:59%20GMT	http://localhost/blogs/iLatish/new-year/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/new-year/index.html	(from http://localhost/blogs/iLatish/2012/01/)
18:18:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Dec%202023%2012:48:05%20GMT	http://localhost/img/cd_lamp_large.jpg	/home/latish/websites/httrack/latish-sherigar.com/localhost/img/cd_lamp_large.27.delayed	(from http://localhost/blogs/iLatish/2011/11/)
18:18:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Dec%202023%2012:48:07%20GMT	http://localhost/img/cd_lamp_large2.jpg	/home/latish/websites/httrack/latish-sherigar.com/localhost/img/cd_lamp_large2.jpg	(from http://localhost/blogs/iLatish/2011/11/)
18:18:09	32103/32103	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:03%20GMT	http://localhost/blogs/iLatish/why-facebook-resembles-a-overprotective-mother/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/why-facebook-resembles-a-overprotective-mother/index.html	(from http://localhost/blogs/iLatish/2011/12/)
18:18:12	31442/31442	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:06%20GMT	http://localhost/blogs/iLatish/my-cd-lamp/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/my-cd-lamp/index.html	(from http://localhost/blogs/iLatish/2011/11/)
18:18:14	31852/31852	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:08%20GMT	http://localhost/blogs/iLatish/googles-love-for-microsoft/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/googles-love-for-microsoft/index.html	(from http://localhost/blogs/iLatish/2010/12/)
18:18:14	32566/32566	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:08%20GMT	http://localhost/blogs/iLatish/customer-service-sbi-istyle/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/customer-service-sbi-istyle/index.html	(from http://localhost/blogs/iLatish/2011/10/)
18:18:15	31921/31921	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:09%20GMT	http://localhost/blogs/iLatish/blood-group-repository/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/blood-group-repository/index.html	(from http://localhost/blogs/iLatish/2010/10/)
18:18:22	32398/32398	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:14%20GMT	http://localhost/blogs/iLatish/fitting-in-the-mould/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/fitting-in-the-mould/index.html	(from http://localhost/blogs/iLatish/2010/10/)
18:18:22	31635/31635	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:14%20GMT	http://localhost/blogs/iLatish/chetan-bhagats-speech-at-symbiosis/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/chetan-bhagats-speech-at-symbiosis/index.html	(from http://localhost/blogs/iLatish/2010/05/)
18:18:23	32224/32224	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:15%20GMT	http://localhost/blogs/iLatish/paisa-re-paisa/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/paisa-re-paisa/index.html	(from http://localhost/blogs/iLatish/2010/01/)
18:18:27	108730/108730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202010%2016:27:49%20GMT	http://www.latish-sherigar.com/img/chetanSymboisis.jpg	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/img/chetanSymboisis.jpg	(from http://localhost/blogs/iLatish/2010/05/)
18:18:31	32250/32250	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:22%20GMT	http://localhost/blogs/iLatish/indianblooddonors-com/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indianblooddonors-com/index.html	(from http://localhost/blogs/iLatish/2009/12/)
18:18:31	33829/33829	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:22%20GMT	http://localhost/blogs/iLatish/normalization/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/normalization/index.html	(from http://localhost/blogs/iLatish/2009/09/)
18:18:32	31957/31957	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:23%20GMT	http://localhost/blogs/iLatish/indian-it-talent-%e2%80%93-the-kadwa-sach/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indian-it-talent-%e2%80%93-the-kadwa-sach/index.html	(from http://localhost/blogs/iLatish/2009/08/)
18:18:34	32016/32016	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:27%20GMT	http://localhost/blogs/iLatish/paisa-passion/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/paisa-passion/index.html	(from http://localhost/blogs/iLatish/2009/07/)
18:18:34	11272/11272	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202009%2022:52:25%20GMT	http://www.latish-sherigar.com/img/pressure_managers.png	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/img/pressure_managers.png	(from http://localhost/blogs/iLatish/2008/09/)
18:18:35	34297/34297	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Apr%202009%2022:52:23%20GMT	http://www.latish-sherigar.com/img/dilbert_meetings,png	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/img/dilbert_meetings,png.html	(from http://localhost/blogs/iLatish/2008/07/)
18:18:39	35142/35142	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:31%20GMT	http://localhost/blogs/iLatish/kras-for-the-govt/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/kras-for-the-govt/index.html	(from http://localhost/blogs/iLatish/2008/12/)
18:18:39	32340/32340	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:32%20GMT	http://localhost/blogs/iLatish/pressure-managers/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/pressure-managers/index.html	(from http://localhost/blogs/iLatish/2008/09/)
18:18:43	32131/32131	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:34%20GMT	http://localhost/blogs/iLatish/indiavolunteerportalorg/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indiavolunteerportalorg/index.html	(from http://localhost/blogs/iLatish/2008/09/)
18:18:43	32211/32211	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:35%20GMT	http://localhost/blogs/iLatish/starting-your-own-company/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/starting-your-own-company/index.html	(from http://localhost/blogs/iLatish/2008/07/)
18:18:47	33530/33530	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:39%20GMT	http://localhost/blogs/iLatish/official-rules/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/official-rules/index.html	(from http://localhost/blogs/iLatish/2008/07/)
18:18:49	45338/45338	---M--	200	added ('OK')	image/jpeg	etag:%2249601ded-b11a%22	http://imgs.xkcd.com/comics/angular_momentum.jpg	/home/latish/websites/httrack/latish-sherigar.com/imgs.xkcd.com/comics/angular_momentum.jpg	(from http://localhost/blogs/iLatish/2008/05/)
18:18:53	31637/31637	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:43%20GMT	http://localhost/blogs/iLatish/meetings/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/meetings/index.html	(from http://localhost/blogs/iLatish/2008/07/)
18:18:53	33001/33001	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:44%20GMT	http://localhost/blogs/iLatish/marriage-an-end-to-bachelors-freedom/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/marriage-an-end-to-bachelors-freedom/index.html	(from http://localhost/blogs/iLatish/2008/07/)
18:18:55	38571/38571	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202009%2022:52:24%20GMT	http://www.latish-sherigar.com/img/giveindia_ord_better-world1.jpg	/home/latish/websites/httrack/latish-sherigar.com/www.latish-sherigar.com/img/giveindia_ord_better-world1.jpg	(from http://localhost/blogs/iLatish/2008/05/)
18:18:57	31514/31514	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:49%20GMT	http://localhost/blogs/iLatish/insanely-intrested/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/insanely-intrested/index.html	(from http://localhost/blogs/iLatish/2008/06/)
18:18:59	388/388	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:57%20GMT	http://bp2.blogger.com/_mw51ZTNRTiM/R7Zq1qzYDzI/AAAAAAAAAac/Mr5csbEXkGw/s1600-h/Today%27s+Menu.jpg	/home/latish/websites/httrack/latish-sherigar.com/bp2.blogger.com/_mw51ZTNRTiM/R7Zq1qzYDzI/AAAAAAAAAac/Mr5csbEXkGw/s1600-h/Today's+Menu.html	(from http://localhost/blogs/iLatish/2008/02/)
18:19:01	295/295	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202023%2012:48:59%20GMT	http://bp2.blogger.com/_mw51ZTNRTiM/R7Zq1qzYDzI/AAAAAAAAAac/Mr5csbEXkGw/s320/Today%27s+Menu.jpg	/home/latish/websites/httrack/latish-sherigar.com/bp2.blogger.com/_mw51ZTNRTiM/R7Zq1qzYDzI/AAAAAAAAAac/Mr5csbEXkGw/s320/Today's+Menu.2f.delayed	(from http://localhost/blogs/iLatish/2008/02/)
18:19:01	32565/32565	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:54%20GMT	http://localhost/blogs/iLatish/giveindiaorg/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/giveindiaorg/index.html	(from http://localhost/blogs/iLatish/2008/05/)
18:19:01	31618/31618	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:53%20GMT	http://localhost/blogs/iLatish/xkcdcom/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/xkcdcom/index.html	(from http://localhost/blogs/iLatish/2008/05/)
18:19:01	32191/32191	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:48:55%20GMT	http://localhost/blogs/iLatish/my-new-website/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/my-new-website/index.html	(from http://localhost/blogs/iLatish/2008/04/)
18:19:08	32462/32462	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:49:01%20GMT	http://localhost/blogs/iLatish/indian-companiesindian-values/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/indian-companiesindian-values/index.html	(from http://localhost/blogs/iLatish/2008/04/)
18:19:09	17715/17715	---M--	200	added ('OK')	image/jpeg	etag:%22v1a7%22	https://1.bp.blogspot.com/_mw51ZTNRTiM/R7Zq1qzYDzI/AAAAAAAAAac/Mr5csbEXkGw/s320/Today%27s+Menu.jpg	/home/latish/websites/httrack/latish-sherigar.com/1.bp.blogspot.com/_mw51ZTNRTiM/R7Zq1qzYDzI/AAAAAAAAAac/Mr5csbEXkGw/s320/Today's%20Menu.jpg	(from http://localhost/blogs/iLatish/2008/02/)
18:19:09	31786/31786	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:49:02%20GMT	http://localhost/blogs/iLatish/some-tech-gyan/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/some-tech-gyan/index.html	(from http://localhost/blogs/iLatish/2008/03/)
18:19:09	31934/31934	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:49:02%20GMT	http://localhost/blogs/iLatish/canteen-menu/	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/canteen-menu/index.html	(from http://localhost/blogs/iLatish/2008/02/)
18:19:10	381/381	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2012:49:09%20GMT	http://bp2.blogger.com/_mw51ZTNRTiM/R17aquiY_3I/AAAAAAAAAYc/DaEtq9Y9QuI/s1600-h/never_give_up.jpg	/home/latish/websites/httrack/latish-sherigar.com/bp2.blogger.com/_mw51ZTNRTiM/R17aquiY_3I/AAAAAAAAAYc/DaEtq9Y9QuI/s1600-h/never_give_up.html	(from http://localhost/blogs/iLatish/2007/12/)
